CustomerID,YearMonth,Invoices_Count,Monthly_Spend,Monthly_Units,Months_Balance,Status
13933,2011-07,1,300.99,113,-2,0
13933,2011-08,1,307.8,92,-1,0
13934,2011-03,1,922.1,390,-6,0
13936,2011-06,1,376.58,330,-3,0
13937,2011-06,1,158.85,123,-3,0
13938,2011-11,1,71.66,70,2,0
13939,2011-02,1,184.5,202,-7,0
13939,2011-08,1,205.71,455,-1,0
13939,2011-11,1,178.34,190,2,0
13940,2011-07,1,218.62,100,-2,0
13940,2011-08,1,172.44,140,-1,0
13940,2011-10,1,225.24,136,1,0
13940,2011-11,1,222.84,140,2,0
13941,2010-12,1,1095.12,644,-9,0
13941,2011-02,1,1023.84,336,-7,0
13941,2011-06,1,712.3,402,-3,0
13941,2011-09,1,1028.04,396,0,0
13941,2011-11,1,1253.66,586,2,0
13946,2011-03,1,209.85,95,-6,0
13946,2011-05,1,276.12,168,-4,0
13946,2011-09,1,75.6,180,0,0
13947,2011-10,1,90.6,44,1,0
13948,2010-12,1,102.0,40,-9,0
13949,2011-09,2,909.26,860,0,C
13949,2011-10,2,694.99,681,1,C
13949,2011-11,1,304.84000000000003,260,2,0
13949,2011-12,1,518.23,673,3,0
13950,2011-04,1,179.30999999999997,81,-5,0
13950,2011-09,1,144.35,69,0,0
13950,2011-11,2,421.4,173,2,C
13951,2011-02,1,212.56,140,-7,0
13951,2011-04,1,303.49,175,-5,0
13951,2011-06,1,158.4,144,-3,0
13952,2011-04,1,2042.761,886,-5,0
13952,2011-05,1,1208.31,545,-4,0
13953,2010-12,1,500.0,400,-9,0
13953,2011-03,1,500.0,400,-6,0
13953,2011-05,1,750.0,600,-4,0
13953,2011-06,1,500.0,400,-3,0
13953,2011-08,1,354.36,248,-1,0
13953,2011-10,1,500.0,400,1,0
13953,2011-12,1,411.32,276,3,0
13954,2011-09,1,227.41,49,0,0
13954,2011-12,1,212.51,101,3,0
13955,2011-02,1,205.1,110,-7,0
13955,2011-07,1,117.86,44,-2,0
13956,2011-03,1,118.02,56,-6,0
13956,2011-04,1,172.3,76,-5,0
13956,2011-07,1,385.75,249,-2,0
13956,2011-10,1,189.65,55,1,0
13956,2011-12,1,153.55,50,3,0
13959,2010-12,1,214.74,118,-9,0
13959,2011-03,1,122.7,80,-6,0
13959,2011-09,1,256.6,157,0,0
13960,2011-09,1,128.1,40,0,0
13960,2011-11,1,102.12,102,2,0
13962,2011-04,1,117.6,30,-5,0
13962,2011-11,1,51.95,57,2,0
13963,2010-12,1,151.3,54,-9,0
13963,2011-01,2,331.09,319,-8,C
13963,2011-02,1,182.15,87,-7,0
13967,2011-07,1,80.7,42,-2,0
13969,2010-12,1,317.59000000000003,133,-9,0
13969,2011-01,1,345.24,212,-8,0
13969,2011-03,1,145.55,69,-6,0
13969,2011-04,1,251.79,157,-5,0
13969,2011-05,2,443.01,270,-4,C
13969,2011-06,2,1041.02,494,-3,C
13969,2011-07,1,353.02,155,-2,0
13969,2011-08,2,986.01,480,-1,C
13969,2011-10,2,2101.78,1088,1,C
13969,2011-11,3,1897.26,829,2,C
13969,2011-12,2,1141.9,641,3,C
13971,2011-02,1,333.48,260,-7,0
13971,2011-03,1,309.34,238,-6,0
13971,2011-05,1,331.7,242,-4,0
13971,2011-06,1,306.46000000000004,132,-3,0
13971,2011-08,2,704.92,460,-1,C
13971,2011-10,1,371.66,278,1,0
13971,2011-11,1,400.70000000000005,234,2,0
13972,2011-05,1,145.9,42,-4,0
13972,2011-09,1,44.349999999999994,145,0,0
13973,2011-02,1,264.7,109,-7,0
13974,2011-10,1,413.59000000000003,249,1,0
13975,2011-03,1,671.16,446,-6,0
13975,2011-05,1,282.85,117,-4,0
13975,2011-07,1,151.76,74,-2,0
13975,2011-08,1,360.9,311,-1,0
13975,2011-11,2,994.57,749,2,C
13976,2011-05,1,357.98,154,-4,0
13978,2011-10,1,158.99,297,1,0
13978,2011-11,1,37.800000000000004,18,2,0
13979,2011-09,1,869.87,639,0,0
13980,2011-10,1,200.14,172,1,0
13982,2010-12,1,428.6,208,-9,0
13982,2011-01,1,475.2,304,-8,0
13982,2011-06,1,326.34,271,-3,0
13982,2011-10,1,641.67,353,1,0
13983,2010-12,1,329.36,220,-9,0
13983,2011-01,2,330.58,189,-8,C
13983,2011-02,1,290.0,2,-7,0
13983,2011-03,1,290.0,2,-6,0
13983,2011-04,1,305.43,261,-5,0
13983,2011-06,2,135.69,119,-3,C
13983,2011-09,1,382.48,180,0,0
13983,2011-10,2,411.01,138,1,C
13983,2011-11,1,128.88,72,2,0
13984,2010-12,1,154.8,120,-9,0
13984,2011-01,1,129.95,61,-8,0
13984,2011-04,1,432.48,408,-5,0
13984,2011-08,1,102.1,58,-1,0
13984,2011-11,1,101.18,32,2,0
13985,2011-03,1,393.0,190,-6,0
13985,2011-05,1,247.79999999999998,124,-4,0
13985,2011-06,1,524.5,244,-3,0
13985,2011-07,1,437.38,211,-2,0
13985,2011-08,3,1170.3600000000001,611,-1,C
13985,2011-09,1,1018.22,494,0,0
13985,2011-10,2,1171.02,632,1,C
13985,2011-11,4,1950.29,865,2,C
13985,2011-12,1,147.56,74,3,0
13986,2011-11,1,320.46,430,2,0
13988,2011-03,1,631.06,426,-6,0
13988,2011-05,1,725.02,343,-4,0
13988,2011-06,1,567.42,521,-3,0
13988,2011-09,1,1261.81,1076,0,0
13988,2011-10,1,500.21000000000004,286,1,0
13988,2011-11,1,462.44,392,2,0
13989,2011-04,1,896.6700000000001,869,-5,0
13989,2011-10,1,369.40999999999997,444,1,0
13990,2011-05,1,311.3,190,-4,0
13991,2011-07,1,126.35,83,-2,0
13991,2011-09,1,210.85,263,0,0
13991,2011-10,1,199.95999999999998,300,1,0
13991,2011-11,3,315.71999999999997,349,2,C
13992,2011-11,1,76.8,64,2,0
13993,2011-01,1,323.15000000000003,120,-8,0
13993,2011-02,1,499.70000000000005,98,-7,0
13993,2011-04,1,278.22,114,-5,0
13993,2011-05,1,391.75,73,-4,0
13993,2011-07,1,535.59,199,-2,0
13993,2011-08,1,219.0,49,-1,0
13993,2011-09,1,384.9,90,0,0
13993,2011-10,2,834.05,157,1,C
13994,2011-07,1,288.57,96,-2,0
13994,2011-08,1,130.99,37,-1,0
13994,2011-09,1,361.07,179,0,0
13994,2011-10,2,1377.41,594,1,C
13994,2011-12,1,116.10000000000001,26,3,0
13995,2011-04,1,310.45,183,-5,0
13995,2011-07,1,408.25,341,-2,0
13995,2011-08,1,153.2,84,-1,0
13995,2011-10,1,306.03,173,1,0
13995,2011-11,1,215.76,98,2,0
13999,2010-12,1,302.1,265,-9,0
13999,2011-01,1,307.6,160,-8,0
13999,2011-03,1,301.48,214,-6,0
13999,2011-05,1,335.64,262,-4,0
13999,2011-06,1,315.05,135,-3,0
13999,2011-07,2,665.73,333,-2,C
13999,2011-08,1,334.34,222,-1,0
13999,2011-09,1,307.03000000000003,142,0,0
13999,2011-10,1,308.44,142,1,0
13999,2011-11,2,724.4,368,2,C
14000,2011-05,1,635.66,710,-4,0
14001,2010-12,1,301.24,94,-9,0
14001,2011-04,1,1007.9,538,-5,0
14001,2011-10,1,733.94,330,1,0
14002,2011-07,2,529.73,877,-2,C
14004,2011-02,1,900.02,382,-7,0
14004,2011-06,1,580.34,356,-3,0
14004,2011-08,2,1481.9,894,-1,C
14004,2011-09,2,807.23,541,0,C
14004,2011-10,1,813.15,495,1,0
14005,2011-05,1,187.16,240,-4,0
14005,2011-06,1,144.3,270,-3,0
14005,2011-07,1,365.1,354,-2,0
14005,2011-09,1,281.12,228,0,0
14005,2011-11,1,1897.04,1386,2,0
14006,2011-01,1,304.44,236,-8,0
14006,2011-04,1,357.65,211,-5,0
14006,2011-08,1,300.1,194,-1,0
14009,2011-05,2,695.61,365,-4,C
14012,2011-03,1,328.8,160,-6,0
14013,2011-03,1,118.5,90,-6,0
14013,2011-07,1,155.3,114,-2,0
14013,2011-08,1,199.22,258,-1,0
14014,2011-09,1,505.18,1076,0,0
14015,2011-10,1,917.34,378,1,0
14016,2010-12,1,753.74,374,-9,0
14016,2011-03,1,1477.56,511,-6,0
14016,2011-05,1,1133.33,543,-4,0
14016,2011-07,1,976.58,697,-2,0
14019,2011-07,1,384.29,233,-2,0
14019,2011-09,1,416.24,320,0,0
14019,2011-10,1,621.0799999999999,484,1,0
14020,2011-09,1,331.14,180,0,0
14020,2011-11,1,311.66,261,2,0
14021,2011-03,1,198.89999999999998,54,-6,0
14021,2011-05,1,302.8,98,-4,0
14021,2011-07,1,130.2,40,-2,0
14022,2011-04,1,440.0,487,-5,0
14023,2011-04,1,273.14,162,-5,0
14023,2011-12,1,310.93,183,3,0
14024,2011-08,2,327.7,150,-1,C
14027,2011-10,1,104.82,62,1,0
14029,2011-07,1,165.20000000000002,24,-2,0
14029,2011-10,1,302.46,174,1,0
14030,2010-12,2,676.5,97,-9,C
14030,2011-02,1,307.23,225,-7,0
14030,2011-04,2,451.29,328,-5,C
14030,2011-08,1,222.48,210,-1,0
14030,2011-09,1,159.31,170,0,0
14030,2011-11,1,542.03,448,2,0
14031,2010-12,3,2568.9500000000003,989,-9,C
14031,2011-01,2,1425.51,727,-8,C
14031,2011-03,2,1702.1299999999999,517,-6,C
14031,2011-04,2,975.4200000000001,440,-5,C
14031,2011-05,2,1232.55,353,-4,C
14031,2011-06,1,913.36,174,-3,0
14031,2011-08,1,809.11,388,-1,0
14031,2011-09,1,1592.1200000000001,690,0,0
14031,2011-10,3,3492.5,558,1,C
14031,2011-11,1,2068.09,806,2,0
14031,2011-12,1,507.12,146,3,0
14032,2010-12,2,619.42,389,-9,C
14032,2011-03,1,309.64,291,-6,0
14032,2011-04,1,303.34,230,-5,0
14032,2011-05,1,303.17,179,-4,0
14032,2011-06,1,309.8,236,-3,0
14032,2011-09,1,302.2,273,0,0
14032,2011-11,3,644.9,346,2,C
14032,2011-12,1,183.12,88,3,0
14034,2011-07,2,473.90999999999997,307,-2,C
14034,2011-11,1,174.98,113,2,0
14035,2011-02,1,301.6,168,-7,0
14035,2011-03,1,398.97999999999996,206,-6,0
14035,2011-08,1,136.68,73,-1,0
14035,2011-10,1,290.44,172,1,0
14035,2011-11,1,300.32,120,2,0
14036,2011-02,1,626.65,268,-7,0
14037,2010-12,1,111.8,34,-9,0
14037,2011-06,1,35.400000000000006,12,-3,0
14038,2011-05,1,716.32,501,-4,0
14038,2011-07,1,370.1,200,-2,0
14038,2011-09,1,473.96,264,0,0
14039,2011-11,1,152.2,92,2,0
14040,2011-01,3,914.05,336,-8,C
14040,2011-04,1,171.1,84,-5,0
14040,2011-05,1,353.33,149,-4,0
14040,2011-06,1,506.67999999999995,198,-3,0
14040,2011-07,1,151.95,93,-2,0
14040,2011-08,2,374.95,284,-1,C
14040,2011-09,1,262.40000000000003,142,0,0
14040,2011-10,2,825.86,258,1,C
14041,2011-03,1,141.41,94,-6,0
14044,2011-02,1,170.44,73,-7,0
14044,2011-07,1,169.79,69,-2,0
14044,2011-08,1,195.48,105,-1,0
14044,2011-11,1,110.71000000000001,57,2,0
14045,2010-12,1,326.4,128,-9,0
14045,2011-01,2,925.3499999999999,359,-8,C
14045,2011-08,1,408.0,48,-1,0
14046,2011-02,1,154.99,460,-7,0
14047,2010-12,1,286.92,108,-9,0
14047,2011-01,1,9.3,2,-8,0
14047,2011-05,1,339.7,100,-4,0
14047,2011-09,1,321.54,62,0,0
14047,2011-12,1,351.15,109,3,0
14048,2011-02,1,409.93,288,-7,0
14049,2011-01,1,1028.08,764,-8,0
14049,2011-05,1,1989.73,1251,-4,0
14049,2011-07,1,226.93,135,-2,0
14049,2011-11,1,2333.98,1658,2,0
14050,2011-08,1,485.98,447,-1,0
14050,2011-11,1,260.38,242,2,0
14051,2010-12,3,1828.16,592,-9,C
14051,2011-01,1,483.90000000000003,154,-8,0
14051,2011-02,2,814.3,150,-7,C
14051,2011-03,1,905.1,162,-6,0
14051,2011-04,2,1169.82,314,-5,C
14051,2011-05,2,632.2,228,-4,C
14051,2011-06,1,535.86,150,-3,0
14051,2011-07,2,1575.3,318,-2,C
14051,2011-08,1,742.8000000000001,128,-1,0
14051,2011-09,1,584.4,91,0,0
14051,2011-10,3,2691.4500000000003,571,1,C
14051,2011-11,2,1683.9,376,2,C
14051,2011-12,2,1963.2,522,3,C
14052,2011-11,1,225.36,89,2,0
14053,2011-07,1,154.25,115,-2,0
14053,2011-08,1,106.0,100,-1,0
14054,2011-10,1,92.46,62,1,0
14055,2011-08,1,725.6400000000001,216,-1,0
14056,2011-02,1,582.37,366,-7,0
14056,2011-03,4,934.56,609,-6,C
14056,2011-04,1,321.83,217,-5,0
14056,2011-05,4,1421.73,663,-4,C
14056,2011-06,1,393.34000000000003,187,-3,0
14056,2011-07,2,993.06,478,-2,C
14056,2011-08,4,687.08,344,-1,C
14056,2011-09,1,254.06,120,0,0
14056,2011-10,2,1139.01,536,1,C
14056,2011-11,2,1000.65,542,2,C
14056,2011-12,1,425.02,190,3,0
14057,2010-12,2,925.92,971,-9,C
14057,2011-02,1,617.48,490,-7,0
14057,2011-03,2,393.33,471,-6,C
14057,2011-04,2,391.03999999999996,356,-5,C
14057,2011-05,1,342.46,250,-4,0
14057,2011-06,1,482.6,309,-3,0
14057,2011-07,1,440.26,328,-2,0
14057,2011-08,3,1212.59,770,-1,C
14057,2011-09,1,331.56,252,0,0
14057,2011-10,2,435.26,186,1,C
14057,2011-11,1,639.16,490,2,0
14059,2011-03,1,183.6,128,-6,0
14060,2010-12,3,874.04,868,-9,C
14060,2011-01,2,654.76,747,-8,C
14060,2011-02,1,402.65999999999997,474,-7,0
14060,2011-03,1,140.0,80,-6,0
14060,2011-04,2,600.54,565,-5,C
14060,2011-05,1,285.1,214,-4,0
14060,2011-06,1,438.0,294,-3,0
14060,2011-07,1,189.58,118,-2,0
14060,2011-08,2,518.1,410,-1,C
14060,2011-09,2,1032.82,862,0,C
14060,2011-10,1,294.78,226,1,0
14060,2011-11,1,412.56000000000006,336,2,0
14060,2011-12,1,297.48,192,3,0
14062,2010-12,3,1444.1200000000001,842,-9,C
14062,2011-01,1,1652.27,1059,-8,0
14062,2011-04,2,1738.24,818,-5,C
14062,2011-06,1,360.03999999999996,160,-3,0
14062,2011-07,1,898.44,236,-2,0
14062,2011-08,1,1708.68,500,-1,0
14062,2011-09,2,1423.68,588,0,C
14062,2011-11,1,1239.38,1390,2,0
14064,2011-03,2,560.4999999999999,1073,-6,C
14064,2011-05,1,281.65999999999997,222,-4,0
14064,2011-08,1,254.87,217,-1,0
14064,2011-11,1,237.31,260,2,0
14066,2011-03,1,152.55,45,-6,0
14067,2011-09,1,224.67,216,0,0
14067,2011-10,1,150.03,145,1,0
14068,2011-01,1,265.85,73,-8,0
14071,2011-03,2,356.81,295,-6,C
14071,2011-10,2,433.66,196,1,C
14071,2011-11,2,492.52,375,2,C
14071,2011-12,2,154.58,128,3,C
14073,2011-11,1,151.04,130,2,0
14075,2011-03,1,307.92,270,-6,0
14075,2011-11,1,317.56,282,2,0
14075,2011-12,1,316.78,202,3,0
14076,2011-08,1,118.67,79,-1,0
14077,2011-03,1,117.11,63,-6,0
14077,2011-04,1,82.5,20,-5,0
14077,2011-06,1,110.78999999999999,65,-3,0
14077,2011-09,1,56.3,48,0,0
14077,2011-10,1,132.72,72,1,0
14078,2010-12,1,136.24,29,-9,0
14078,2011-02,1,170.04999999999998,34,-7,0
14078,2011-04,1,166.4,68,-5,0
14078,2011-05,1,111.28999999999999,33,-4,0
14078,2011-06,1,243.92999999999998,73,-3,0
14078,2011-08,1,221.46,73,-1,0
14079,2011-08,1,375.1,301,-1,0
14080,2011-11,1,45.599999999999994,48,2,0
14081,2010-12,1,423.52,252,-9,0
14081,2011-02,1,498.1,340,-7,0
14082,2010-12,1,182.25,110,-9,0
14083,2010-12,3,444.36,217,-9,C
14083,2011-03,1,14.399999999999999,120,-6,0
14083,2011-05,1,15.18,26,-4,0
14083,2011-07,1,41.6,8,-2,0
14083,2011-08,1,17.85,3,-1,0
14083,2011-12,2,469.51,331,3,C
14085,2010-12,3,1165.49,496,-9,C
14085,2011-01,2,553.45,480,-8,C
14085,2011-02,1,241.72,122,-7,0
14085,2011-03,3,513.0,393,-6,C
14085,2011-05,1,311.5,170,-4,0
14085,2011-06,1,147.95,320,-3,0
14085,2011-07,1,287.83,209,-2,0
14085,2011-10,2,290.54,252,1,C
14085,2011-11,1,278.82,239,2,0
14085,2011-12,3,630.99,496,3,C
14087,2011-12,1,191.47,250,3,0
14088,2011-01,1,7544.91,1927,-8,0
14088,2011-06,3,7843.09,1750,-3,C
14088,2011-07,2,9115.01,2635,-2,C
14088,2011-08,1,1004.88,762,-1,0
14088,2011-10,1,8132.31,1624,1,0
14088,2011-11,5,16851.61,3967,2,C
14089,2011-10,1,158.75,133,1,0
14090,2011-01,1,76.32000000000001,72,-8,0
14092,2010-12,2,601.73,245,-9,C
14092,2011-01,1,318.5,205,-8,0
14092,2011-03,1,238.20000000000002,100,-6,0
14092,2011-04,1,311.38,219,-5,0
14092,2011-05,1,327.66,130,-4,0
14092,2011-06,2,279.79,105,-3,C
14092,2011-07,1,360.54,258,-2,0
14092,2011-09,1,307.62,233,0,0
14092,2011-10,1,351.17,153,1,0
14092,2011-11,1,625.86,234,2,0
14092,2011-12,2,354.46,184,3,C
14093,2011-11,1,433.86,391,2,0
14096,2011-08,1,21.84,7,-1,0
14096,2011-09,5,9264.86,2344,0,C
14096,2011-10,6,19114.329999999998,4712,1,C
14096,2011-11,4,27827.78,7096,2,C
14096,2011-12,1,8935.98,2193,3,0
14098,2011-11,1,147.35,104,2,0
14099,2010-12,1,383.52,411,-9,0
14099,2011-01,1,234.62,146,-8,0
14099,2011-02,1,200.59,212,-7,0
14099,2011-03,1,244.13,236,-6,0
14099,2011-05,1,258.6,235,-4,0
14099,2011-06,1,403.81,191,-3,0
14099,2011-07,1,235.63,104,-2,0
14099,2011-08,1,349.02000000000004,191,-1,0
14099,2011-10,2,580.45,379,1,C
14099,2011-11,1,213.8,74,2,0
14100,2011-07,1,191.95000000000002,63,-2,0
14101,2011-01,1,751.5999999999999,664,-8,0
14101,2011-02,1,1092.43,1090,-7,0
14101,2011-03,1,1224.6,3620,-6,0
14101,2011-05,1,1090.76,476,-4,0
14101,2011-07,1,785.0,556,-2,0
14101,2011-09,1,1032.4,536,0,0
14102,2011-10,1,214.1,107,1,0
14102,2011-11,3,773.28,572,2,C
14102,2011-12,1,118.5,90,3,0
14104,2011-06,1,111.25999999999999,70,-3,0
14104,2011-07,1,104.95,2,-2,0
14105,2011-04,1,1266.23,800,-5,0
14107,2010-12,1,363.24,268,-9,0
14107,2011-02,1,257.85,211,-7,0
14107,2011-03,1,554.18,418,-6,0
14107,2011-05,1,299.81,179,-4,0
14107,2011-06,1,361.76,204,-3,0
14107,2011-09,1,625.1,326,0,0
14107,2011-10,1,241.29,187,1,0
14108,2011-08,1,291.33,209,-1,0
14108,2011-11,1,306.58,172,2,0
14109,2011-09,1,144.2,88,0,0
14110,2011-03,1,904.26,388,-6,0
14110,2011-05,1,797.26,402,-4,0
14110,2011-06,1,379.72,156,-3,0
14110,2011-07,1,317.40000000000003,134,-2,0
14110,2011-08,1,860.98,454,-1,0
14110,2011-09,2,905.99,333,0,C
14110,2011-10,2,825.0600000000001,366,1,C
14110,2011-11,2,367.04,116,2,C
14110,2011-12,1,325.44,96,3,0
14111,2011-04,1,94.2,148,-5,0
14111,2011-08,1,153.0,36,-1,0
14111,2011-09,1,48.3,18,0,0
14111,2011-11,1,397.35,256,2,0
14112,2011-03,1,617.1,384,-6,0
14112,2011-05,2,535.4,288,-4,C
14112,2011-08,1,748.32,476,-1,0
14112,2011-10,2,803.23,415,1,C
14112,2011-11,1,211.10000000000002,88,2,0
14113,2010-12,1,433.5,102,-9,0
14113,2011-09,1,492.88000000000005,224,0,0
14113,2011-11,1,442.14,188,2,0
14113,2011-12,1,471.9,231,3,0
14114,2011-01,1,195.13,89,-8,0
14114,2011-03,1,191.39999999999998,12,-6,0
14116,2011-08,1,319.97,162,-1,0
14116,2011-09,1,308.9,218,0,0
14116,2011-10,1,327.45,151,1,0
14116,2011-11,2,426.42,176,2,C
14117,2011-07,1,90.0,72,-2,0
14121,2011-10,1,233.1,234,1,0
14121,2011-11,2,1775.89,1154,2,C
14121,2011-12,1,771.16,694,3,0
14124,2011-09,1,419.58000000000004,1618,0,0
14125,2011-09,1,1295.43,972,0,0
14125,2011-11,2,1425.2,656,2,C
14126,2011-11,2,643.6300000000001,458,2,C
14126,2011-12,1,62.5,50,3,0
14127,2011-02,1,314.63,161,-7,0
14127,2011-03,1,137.6,36,-6,0
14127,2011-08,1,257.48,124,-1,0
14128,2011-03,1,305.54,269,-6,0
14128,2011-10,1,331.96,295,1,0
14129,2011-03,1,358.90000000000003,164,-6,0
14129,2011-09,2,367.33,191,0,C
14129,2011-11,1,245.05,151,2,0
14129,2011-12,1,152.57999999999998,86,3,0
14130,2011-01,1,480.91,257,-8,0
14132,2011-06,2,607.92,578,-3,C
14132,2011-07,1,304.5,406,-2,0
14132,2011-08,2,640.04,436,-1,C
14132,2011-09,1,347.74,266,0,0
14132,2011-10,1,419.53999999999996,363,1,0
14132,2011-11,3,951.16,1004,2,C
14132,2011-12,1,315.13,315,3,0
14133,2011-01,1,318.0,152,-8,0
14133,2011-08,2,287.64,196,-1,C
14135,2010-12,4,947.0500000000001,857,-9,C
14135,2011-01,3,864.86,1190,-8,C
14135,2011-05,1,309.35,468,-4,0
14135,2011-06,1,320.2,232,-3,0
14135,2011-08,1,748.86,617,-1,0
14135,2011-09,1,324.0,80,0,0
14135,2011-11,2,733.09,229,2,C
14135,2011-12,2,442.9,177,3,C
14138,2011-10,1,621.71,449,1,0
14138,2011-12,1,344.17,151,3,0
14139,2011-10,1,415.82,510,1,0
14140,2011-11,1,540.99,517,2,0
14140,2011-12,1,394.06,294,3,0
14141,2011-08,1,285.16,140,-1,0
14141,2011-09,1,204.15,81,0,0
14141,2011-10,1,199.47000000000003,57,1,0
14141,2011-12,1,226.35000000000002,77,3,0
14142,2010-12,1,311.81,313,-9,0
14143,2011-07,1,115.8,30,-2,0
14145,2011-05,1,1128.6,228,-4,0
14145,2011-07,2,1722.6,348,-2,C
14145,2011-10,1,891.0,180,1,0
14146,2010-12,1,1241.43,551,-9,0
14146,2011-03,1,662.3,260,-6,0
14146,2011-09,2,1062.11,966,0,C
14146,2011-12,1,1225.16,660,3,0
14147,2011-02,1,182.8,40,-7,0
14147,2011-09,1,300.6,68,0,0
14148,2011-04,1,157.2,16,-5,0
14149,2011-05,1,446.62,218,-4,0
14150,2010-12,1,306.18,262,-9,0
14150,2011-11,1,352.46000000000004,234,2,0
14152,2011-04,1,314.51,369,-5,0
14152,2011-09,1,306.78000000000003,342,0,0
14154,2011-04,2,1345.62,465,-5,C
14155,2011-03,1,118.75,25,-6,0
14156,2010-12,1,322.2,1548,-9,0
14156,2011-01,1,16774.72,6198,-8,0
14156,2011-02,5,8640.33,4267,-7,C
14156,2011-03,6,9744.619999999999,4420,-6,C
14156,2011-04,3,2998.1800000000003,1547,-5,C
14156,2011-05,2,5412.18,2220,-4,C
14156,2011-06,7,9757.79,6416,-3,C
14156,2011-07,5,26464.989999999998,11665,-2,C
14156,2011-08,5,4862.34,2301,-1,C
14156,2011-09,8,19578.52,10854,0,C
14156,2011-10,7,5901.53,2669,1,C
14156,2011-11,5,6752.68,3663,2,C
14157,2011-02,1,269.18,186,-7,0
14157,2011-11,1,155.71,85,2,0
14158,2011-10,1,507.66,781,1,0
14159,2010-12,1,189.92,112,-9,0
14159,2011-03,1,455.28000000000003,395,-6,0
14159,2011-06,2,767.16,713,-3,C
14159,2011-07,2,747.98,696,-2,C
14159,2011-09,2,959.39,864,0,C
14159,2011-10,2,689.03,855,1,C
14159,2011-11,1,821.59,713,2,0
14161,2010-12,1,283.15,128,-9,0
14161,2011-03,1,263.04,140,-6,0
14161,2011-05,1,551.43,182,-4,0
14162,2011-02,1,177.68,110,-7,0
14162,2011-06,1,111.68,32,-3,0
14163,2011-04,1,411.87,153,-5,0
14163,2011-05,1,337.92,128,-4,0
14163,2011-07,1,909.6,308,-2,0
14163,2011-09,1,786.52,304,0,0
14164,2011-09,2,1631.77,1033,0,C
14165,2011-03,1,120.44,53,-6,0
14167,2011-01,1,148.35,39,-8,0
14167,2011-03,1,110.65,33,-6,0
14167,2011-06,1,130.85,31,-3,0
14167,2011-10,1,172.74,44,1,0
14171,2011-09,1,363.79,167,0,0
14173,2011-05,1,114.04,40,-4,0
14173,2011-10,1,129.77,31,1,0
14173,2011-11,2,207.03,79,2,C
14174,2011-11,1,134.46,94,2,0
14175,2011-01,1,322.58,146,-8,0
14175,2011-06,1,883.41,480,-3,0
14175,2011-10,1,2016.31,889,1,0
14176,2010-12,1,159.55,61,-9,0
14176,2011-01,1,121.20000000000002,48,-8,0
14176,2011-02,2,296.15000000000003,100,-7,C
14177,2011-06,1,108.13,38,-3,0
14177,2011-09,3,441.33,166,0,C
14178,2011-06,1,197.37,161,-3,0
14178,2011-07,1,99.45,112,-2,0
14178,2011-09,1,180.47000000000003,114,0,0
14178,2011-10,2,457.64,368,1,C
14178,2011-11,1,246.86,232,2,0
14178,2011-12,1,418.47,507,3,0
14179,2011-10,2,701.57,319,1,C
14180,2010-12,4,896.25,147,-9,C
14180,2011-01,2,560.1,74,-8,C
14180,2011-02,3,397.17,47,-7,C
14180,2011-03,3,854.3,115,-6,C
14180,2011-04,1,187.75,37,-5,0
14180,2011-05,2,388.9,64,-4,C
14180,2011-06,2,317.7,58,-3,C
14180,2011-07,2,198.55,27,-2,C
14180,2011-08,2,309.4,50,-1,C
14180,2011-09,1,148.8,16,0,0
14180,2011-10,1,149.7,26,1,0
14180,2011-11,2,339.9,58,2,C
14184,2011-10,1,452.89,127,1,0
14185,2011-01,1,197.65,6,-8,0
14188,2011-02,1,398.0,223,-7,0
14188,2011-05,1,362.9,190,-4,0
14188,2011-07,1,329.46000000000004,185,-2,0
14188,2011-08,1,293.1,185,-1,0
14188,2011-09,1,334.5,201,0,0
14188,2011-11,1,336.40000000000003,178,2,0
14189,2010-12,1,311.24,254,-9,0
14189,2011-01,2,639.54,646,-8,C
14189,2011-02,1,214.71,121,-7,0
14189,2011-03,1,314.1,224,-6,0
14189,2011-04,1,318.78000000000003,226,-5,0
14189,2011-05,2,357.7,398,-4,C
14189,2011-07,1,321.46,236,-2,0
14189,2011-08,1,429.43,345,-1,0
14189,2011-09,1,360.96,270,0,0
14189,2011-10,1,467.5,446,1,0
14189,2011-11,2,617.1,449,2,C
14189,2011-12,1,301.56,322,3,0
14191,2011-05,2,429.1,309,-4,C
14191,2011-06,2,676.5,294,-3,C
14191,2011-07,1,417.94,308,-2,0
14191,2011-08,2,734.72,477,-1,C
14191,2011-09,1,267.03,187,0,0
14191,2011-10,1,329.97,279,1,0
14191,2011-11,3,1403.3799999999999,1332,2,C
14191,2011-12,1,426.12,476,3,0
14193,2011-03,1,422.53999999999996,250,-6,0
14193,2011-10,1,430.85,195,1,0
14194,2011-02,1,516.95,217,-7,0
14194,2011-03,2,1062.47,653,-6,C
14194,2011-05,4,1828.45,872,-4,C
14194,2011-06,2,561.29,225,-3,C
14194,2011-07,1,558.49,193,-2,0
14194,2011-08,2,1138.8,1083,-1,C
14194,2011-09,2,1309.51,526,0,C
14194,2011-10,4,1744.0,762,1,C
14194,2011-11,2,2145.46,1085,2,C
14194,2011-12,1,484.1,224,3,0
14195,2011-04,1,828.4,736,-5,0
14195,2011-05,1,183.60000000000002,24,-4,0
14196,2011-08,1,335.52,142,-1,0
14198,2011-04,1,183.3,104,-5,0
14198,2011-07,1,173.65,63,-2,0
